date,assetId,financialReturnsScore,growthScore,gsid,integratedScore,multipleScore,updateTime,assetName
2014-09-23,MA4B66MW5E27UANLY64,0.79,0.784,194688,0.558,0.896,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-09-24,MA4B66MW5E27UANLY64,0.788,0.784,194688,0.56,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-09-25,MA4B66MW5E27UANLY64,0.786,0.784,194688,0.558,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-09-26,MA4B66MW5E27UANLY64,0.788,0.78,194688,0.558,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-09-29,MA4B66MW5E27UANLY64,0.782,0.784,194688,0.558,0.896,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-09-30,MA4B66MW5E27UANLY64,0.782,0.784,194688,0.558,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-01,MA4B66MW5E27UANLY64,0.782,0.782,194688,0.556,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-02,MA4B66MW5E27UANLY64,0.784,0.784,194688,0.558,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-03,MA4B66MW5E27UANLY64,0.784,0.778,194688,0.556,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-06,MA4B66MW5E27UANLY64,0.786,0.784,194688,0.558,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-07,MA4B66MW5E27UANLY64,0.782,0.786,194688,0.558,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-08,MA4B66MW5E27UANLY64,0.782,0.784,194688,0.558,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-09,MA4B66MW5E27UANLY64,0.782,0.784,194688,0.558,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-10,MA4B66MW5E27UANLY64,0.784,0.784,194688,0.558,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-13,MA4B66MW5E27UANLY64,0.784,0.782,194688,0.556,0.896,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-14,MA4B66MW5E27UANLY64,0.788,0.782,194688,0.556,0.902,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-15,MA4B66MW5E27UANLY64,0.786,0.782,194688,0.558,0.898,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-16,MA4B66MW5E27UANLY64,0.786,0.784,194688,0.56,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-17,MA4B66MW5E27UANLY64,0.786,0.784,194688,0.556,0.902,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-20,MA4B66MW5E27UANLY64,0.784,0.784,194688,0.556,0.904,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-21,MA4B66MW5E27UANLY64,0.784,0.782,194688,0.554,0.904,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-22,MA4B66MW5E27UANLY64,0.784,0.782,194688,0.556,0.9,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-23,MA4B66MW5E27UANLY64,0.784,0.782,194688,0.556,0.902,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-24,MA4B66MW5E27UANLY64,0.782,0.782,194688,0.554,0.898,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-27,MA4B66MW5E27UANLY64,0.784,0.788,194688,0.558,0.896,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-28,MA4B66MW5E27UANLY64,0.788,0.786,194688,0.56,0.896,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-29,MA4B66MW5E27UANLY64,0.786,0.786,194688,0.56,0.896,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-30,MA4B66MW5E27UANLY64,0.786,0.786,194688,0.558,0.898,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-10-31,MA4B66MW5E27UANLY64,0.784,0.786,194688,0.558,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-03,MA4B66MW5E27UANLY64,0.782,0.786,194688,0.558,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-04,MA4B66MW5E27UANLY64,0.782,0.788,194688,0.558,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-05,MA4B66MW5E27UANLY64,0.778,0.788,194688,0.558,0.896,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-06,MA4B66MW5E27UANLY64,0.784,0.79,194688,0.558,0.896,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-07,MA4B66MW5E27UANLY64,0.782,0.788,194688,0.558,0.898,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-10,MA4B66MW5E27UANLY64,0.782,0.786,194688,0.558,0.898,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-11,MA4B66MW5E27UANLY64,0.782,0.782,194688,0.556,0.898,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-12,MA4B66MW5E27UANLY64,0.78,0.784,194688,0.556,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-13,MA4B66MW5E27UANLY64,0.78,0.784,194688,0.556,0.898,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-14,MA4B66MW5E27UANLY64,0.78,0.786,194688,0.558,0.896,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-17,MA4B66MW5E27UANLY64,0.782,0.786,194688,0.556,0.898,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-18,MA4B66MW5E27UANLY64,0.78,0.788,194688,0.556,0.896,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-19,MA4B66MW5E27UANLY64,0.78,0.786,194688,0.556,0.898,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-20,MA4B66MW5E27UANLY64,0.782,0.784,194688,0.554,0.902,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-21,MA4B66MW5E27UANLY64,0.782,0.786,194688,0.556,0.898,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-24,MA4B66MW5E27UANLY64,0.782,0.784,194688,0.556,0.898,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-25,MA4B66MW5E27UANLY64,0.784,0.784,194688,0.558,0.896,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-26,MA4B66MW5E27UANLY64,0.782,0.786,194688,0.558,0.896,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-27,MA4B66MW5E27UANLY64,0.782,0.784,194688,0.558,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-11-28,MA4B66MW5E27UANLY64,0.782,0.784,194688,0.558,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-01,MA4B66MW5E27UANLY64,0.782,0.784,194688,0.556,0.896,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-02,MA4B66MW5E27UANLY64,0.782,0.782,194688,0.556,0.896,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-03,MA4B66MW5E27UANLY64,0.782,0.78,194688,0.556,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-04,MA4B66MW5E27UANLY64,0.782,0.782,194688,0.556,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-05,MA4B66MW5E27UANLY64,0.78,0.78,194688,0.554,0.896,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-08,MA4B66MW5E27UANLY64,0.786,0.768,194688,0.552,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-09,MA4B66MW5E27UANLY64,0.786,0.768,194688,0.554,0.89,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-10,MA4B66MW5E27UANLY64,0.786,0.768,194688,0.554,0.89,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-11,MA4B66MW5E27UANLY64,0.784,0.768,194688,0.554,0.89,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-12,MA4B66MW5E27UANLY64,0.784,0.77,194688,0.554,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-15,MA4B66MW5E27UANLY64,0.782,0.768,194688,0.552,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-16,MA4B66MW5E27UANLY64,0.784,0.77,194688,0.554,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-17,MA4B66MW5E27UANLY64,0.782,0.766,194688,0.552,0.89,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-18,MA4B66MW5E27UANLY64,0.778,0.76,194688,0.55,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-19,MA4B66MW5E27UANLY64,0.776,0.762,194688,0.55,0.886,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-22,MA4B66MW5E27UANLY64,0.774,0.762,194688,0.55,0.886,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-23,MA4B66MW5E27UANLY64,0.774,0.762,194688,0.55,0.884,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-24,MA4B66MW5E27UANLY64,0.774,0.76,194688,0.55,0.886,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-25,MA4B66MW5E27UANLY64,0.774,0.76,194688,0.55,0.884,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-26,MA4B66MW5E27UANLY64,0.774,0.76,194688,0.55,0.884,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-29,MA4B66MW5E27UANLY64,0.774,0.76,194688,0.55,0.884,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-30,MA4B66MW5E27UANLY64,0.774,0.76,194688,0.55,0.882,2017-05-11T19:47:36Z,Ulta Beauty Inc
2014-12-31,MA4B66MW5E27UANLY64,0.774,0.76,194688,0.55,0.884,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-01,MA4B66MW5E27UANLY64,0.774,0.76,194688,0.55,0.884,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-02,MA4B66MW5E27UANLY64,0.774,0.76,194688,0.55,0.884,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-05,MA4B66MW5E27UANLY64,0.774,0.762,194688,0.55,0.886,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-06,MA4B66MW5E27UANLY64,0.774,0.762,194688,0.548,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-07,MA4B66MW5E27UANLY64,0.776,0.762,194688,0.548,0.89,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-08,MA4B66MW5E27UANLY64,0.776,0.762,194688,0.548,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-09,MA4B66MW5E27UANLY64,0.776,0.762,194688,0.548,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-12,MA4B66MW5E27UANLY64,0.776,0.758,194688,0.548,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-13,MA4B66MW5E27UANLY64,0.776,0.758,194688,0.548,0.89,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-14,MA4B66MW5E27UANLY64,0.78,0.756,194688,0.55,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-15,MA4B66MW5E27UANLY64,0.78,0.756,194688,0.55,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-16,MA4B66MW5E27UANLY64,0.782,0.756,194688,0.548,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-19,MA4B66MW5E27UANLY64,0.782,0.76,194688,0.55,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-20,MA4B66MW5E27UANLY64,0.782,0.76,194688,0.55,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-21,MA4B66MW5E27UANLY64,0.782,0.76,194688,0.55,0.89,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-22,MA4B66MW5E27UANLY64,0.782,0.762,194688,0.552,0.89,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-23,MA4B66MW5E27UANLY64,0.784,0.76,194688,0.55,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-26,MA4B66MW5E27UANLY64,0.786,0.762,194688,0.552,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-27,MA4B66MW5E27UANLY64,0.786,0.766,194688,0.552,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-28,MA4B66MW5E27UANLY64,0.784,0.766,194688,0.552,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-29,MA4B66MW5E27UANLY64,0.784,0.764,194688,0.552,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-01-30,MA4B66MW5E27UANLY64,0.788,0.764,194688,0.554,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-02,MA4B66MW5E27UANLY64,0.788,0.766,194688,0.554,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-03,MA4B66MW5E27UANLY64,0.788,0.766,194688,0.554,0.89,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-04,MA4B66MW5E27UANLY64,0.79,0.768,194688,0.556,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-05,MA4B66MW5E27UANLY64,0.788,0.766,194688,0.556,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-06,MA4B66MW5E27UANLY64,0.788,0.768,194688,0.556,0.884,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-09,MA4B66MW5E27UANLY64,0.79,0.77,194688,0.556,0.89,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-10,MA4B66MW5E27UANLY64,0.79,0.768,194688,0.556,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-11,MA4B66MW5E27UANLY64,0.788,0.768,194688,0.554,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-12,MA4B66MW5E27UANLY64,0.79,0.768,194688,0.556,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-13,MA4B66MW5E27UANLY64,0.79,0.768,194688,0.558,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-16,MA4B66MW5E27UANLY64,0.79,0.766,194688,0.556,0.886,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-17,MA4B66MW5E27UANLY64,0.79,0.768,194688,0.558,0.886,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-18,MA4B66MW5E27UANLY64,0.79,0.768,194688,0.558,0.884,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-19,MA4B66MW5E27UANLY64,0.79,0.768,194688,0.558,0.884,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-20,MA4B66MW5E27UANLY64,0.79,0.764,194688,0.558,0.884,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-23,MA4B66MW5E27UANLY64,0.792,0.764,194688,0.556,0.886,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-24,MA4B66MW5E27UANLY64,0.792,0.76,194688,0.556,0.886,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-25,MA4B66MW5E27UANLY64,0.796,0.764,194688,0.558,0.884,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-26,MA4B66MW5E27UANLY64,0.794,0.762,194688,0.558,0.884,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-02-27,MA4B66MW5E27UANLY64,0.796,0.762,194688,0.558,0.884,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-02,MA4B66MW5E27UANLY64,0.796,0.766,194688,0.558,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-03,MA4B66MW5E27UANLY64,0.794,0.766,194688,0.556,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-04,MA4B66MW5E27UANLY64,0.794,0.764,194688,0.556,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-05,MA4B66MW5E27UANLY64,0.796,0.764,194688,0.558,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-06,MA4B66MW5E27UANLY64,0.794,0.766,194688,0.558,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-09,MA4B66MW5E27UANLY64,0.796,0.764,194688,0.558,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-10,MA4B66MW5E27UANLY64,0.796,0.762,194688,0.556,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-11,MA4B66MW5E27UANLY64,0.796,0.762,194688,0.556,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-12,MA4B66MW5E27UANLY64,0.794,0.762,194688,0.554,0.892,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-13,MA4B66MW5E27UANLY64,0.796,0.762,194688,0.554,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-16,MA4B66MW5E27UANLY64,0.806,0.75,194688,0.556,0.89,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-17,MA4B66MW5E27UANLY64,0.806,0.75,194688,0.556,0.886,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-18,MA4B66MW5E27UANLY64,0.806,0.75,194688,0.556,0.886,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-19,MA4B66MW5E27UANLY64,0.806,0.75,194688,0.556,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-20,MA4B66MW5E27UANLY64,0.806,0.752,194688,0.556,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-23,MA4B66MW5E27UANLY64,0.808,0.75,194688,0.556,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-24,MA4B66MW5E27UANLY64,0.808,0.75,194688,0.556,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-25,MA4B66MW5E27UANLY64,0.808,0.75,194688,0.556,0.89,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-26,MA4B66MW5E27UANLY64,0.808,0.75,194688,0.556,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-27,MA4B66MW5E27UANLY64,0.808,0.75,194688,0.556,0.89,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-30,MA4B66MW5E27UANLY64,0.808,0.75,194688,0.558,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-03-31,MA4B66MW5E27UANLY64,0.808,0.75,194688,0.558,0.886,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-01,MA4B66MW5E27UANLY64,0.808,0.752,194688,0.558,0.886,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-02,MA4B66MW5E27UANLY64,0.808,0.754,194688,0.558,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-03,MA4B66MW5E27UANLY64,0.808,0.754,194688,0.558,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-06,MA4B66MW5E27UANLY64,0.778,0.814,194688,0.56,0.914,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-07,MA4B66MW5E27UANLY64,0.78,0.816,194688,0.56,0.916,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-08,MA4B66MW5E27UANLY64,0.782,0.814,194688,0.56,0.916,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-09,MA4B66MW5E27UANLY64,0.784,0.812,194688,0.56,0.914,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-10,MA4B66MW5E27UANLY64,0.784,0.814,194688,0.56,0.916,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-13,MA4B66MW5E27UANLY64,0.784,0.816,194688,0.562,0.914,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-14,MA4B66MW5E27UANLY64,0.782,0.816,194688,0.56,0.916,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-15,MA4B66MW5E27UANLY64,0.784,0.81,194688,0.56,0.914,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-16,MA4B66MW5E27UANLY64,0.784,0.81,194688,0.56,0.914,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-17,MA4B66MW5E27UANLY64,0.784,0.81,194688,0.56,0.914,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-20,MA4B66MW5E27UANLY64,0.786,0.81,194688,0.56,0.914,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-21,MA4B66MW5E27UANLY64,0.788,0.81,194688,0.56,0.914,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-22,MA4B66MW5E27UANLY64,0.786,0.81,194688,0.56,0.916,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-23,MA4B66MW5E27UANLY64,0.786,0.812,194688,0.56,0.918,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-24,MA4B66MW5E27UANLY64,0.786,0.812,194688,0.56,0.916,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-27,MA4B66MW5E27UANLY64,0.784,0.814,194688,0.56,0.916,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-28,MA4B66MW5E27UANLY64,0.784,0.816,194688,0.56,0.916,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-29,MA4B66MW5E27UANLY64,0.784,0.814,194688,0.56,0.916,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-04-30,MA4B66MW5E27UANLY64,0.782,0.812,194688,0.56,0.916,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-01,MA4B66MW5E27UANLY64,0.784,0.814,194688,0.56,0.916,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-04,MA4B66MW5E27UANLY64,0.784,0.816,194688,0.562,0.916,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-05,MA4B66MW5E27UANLY64,0.784,0.816,194688,0.562,0.914,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-06,MA4B66MW5E27UANLY64,0.784,0.814,194688,0.56,0.918,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-07,MA4B66MW5E27UANLY64,0.802,0.8,194688,0.568,0.896,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-08,MA4B66MW5E27UANLY64,0.802,0.798,194688,0.566,0.902,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-11,MA4B66MW5E27UANLY64,0.802,0.79,194688,0.564,0.9,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-12,MA4B66MW5E27UANLY64,0.802,0.792,194688,0.564,0.9,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-13,MA4B66MW5E27UANLY64,0.8,0.788,194688,0.564,0.898,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-14,MA4B66MW5E27UANLY64,0.798,0.79,194688,0.564,0.894,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-15,MA4B66MW5E27UANLY64,0.798,0.788,194688,0.568,0.886,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-18,MA4B66MW5E27UANLY64,0.8,0.792,194688,0.568,0.886,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-19,MA4B66MW5E27UANLY64,0.8,0.784,194688,0.566,0.886,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-20,MA4B66MW5E27UANLY64,0.8,0.784,194688,0.564,0.89,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-21,MA4B66MW5E27UANLY64,0.8,0.784,194688,0.564,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-22,MA4B66MW5E27UANLY64,0.8,0.782,194688,0.564,0.888,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-25,MA4B66MW5E27UANLY64,0.802,0.782,194688,0.564,0.89,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-26,MA4B66MW5E27UANLY64,0.802,0.78,194688,0.564,0.89,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-27,MA4B66MW5E27UANLY64,0.802,0.782,194688,0.564,0.89,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-28,MA4B66MW5E27UANLY64,0.804,0.782,194688,0.564,0.896,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-05-29,MA4B66MW5E27UANLY64,0.808,0.796,194688,0.564,0.91,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-01,MA4B66MW5E27UANLY64,0.798,0.792,194688,0.564,0.9,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-02,MA4B66MW5E27UANLY64,0.798,0.79,194688,0.562,0.902,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-03,MA4B66MW5E27UANLY64,0.798,0.788,194688,0.562,0.9,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-04,MA4B66MW5E27UANLY64,0.798,0.788,194688,0.562,0.904,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-05,MA4B66MW5E27UANLY64,0.8,0.792,194688,0.562,0.908,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-08,MA4B66MW5E27UANLY64,0.798,0.79,194688,0.56,0.908,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-09,MA4B66MW5E27UANLY64,0.798,0.788,194688,0.56,0.906,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-10,MA4B66MW5E27UANLY64,0.798,0.79,194688,0.56,0.906,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-11,MA4B66MW5E27UANLY64,0.798,0.79,194688,0.56,0.906,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-12,MA4B66MW5E27UANLY64,0.798,0.786,194688,0.558,0.906,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-15,MA4B66MW5E27UANLY64,0.798,0.784,194688,0.558,0.908,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-16,MA4B66MW5E27UANLY64,0.8,0.784,194688,0.558,0.906,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-17,MA4B66MW5E27UANLY64,0.8,0.784,194688,0.558,0.908,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-18,MA4B66MW5E27UANLY64,0.802,0.784,194688,0.56,0.906,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-19,MA4B66MW5E27UANLY64,0.808,0.786,194688,0.562,0.906,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-22,MA4B66MW5E27UANLY64,0.814,0.786,194688,0.564,0.908,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-23,MA4B66MW5E27UANLY64,0.812,0.786,194688,0.564,0.906,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-24,MA4B66MW5E27UANLY64,0.816,0.786,194688,0.564,0.908,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-25,MA4B66MW5E27UANLY64,0.816,0.786,194688,0.564,0.908,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-26,MA4B66MW5E27UANLY64,0.814,0.782,194688,0.564,0.908,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-29,MA4B66MW5E27UANLY64,0.816,0.782,194688,0.562,0.91,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-06-30,MA4B66MW5E27UANLY64,0.814,0.784,194688,0.564,0.91,2017-05-11T19:47:36Z,Ulta Beauty Inc
2015-07-01,MA4B66MW5E27UANLY64,0.814,0.784,194688,0.564,0.908,2017-05-11T19:47:36Z,Ulta Beauty Inc
